"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","GFCFSECTOR","CORP","PC_GFCF","A","2016",60.7760646399674,
"GBR","GFCFSECTOR","CORP","PC_GFCF","A","2017",59.4226136281232,
"GBR","GFCFSECTOR","CORP","PC_GFCF","A","2018",59.3918934869337,
"GBR","GFCFSECTOR","CORP","PC_GFCF","A","2019",58.6487095401407,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","1995",17.8256232223524,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","1996",17.1627293220681,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","1997",17.3853868775165,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","1998",16.6134347643037,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","1999",16.9230997712894,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2000",17.0585807185053,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2001",16.1170242269979,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2002",16.3112260667285,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2003",16.6771287114694,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2004",16.1179500682981,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2005",15.0106291539476,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2006",14.8070266155327,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2007",15.9631085437196,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2008",15.547660041257,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2009",15.2406199021207,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2010",14.3935659226604,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2011",14.3414961811649,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2012",15.0451147318262,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2013",14.9782513716526,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2014",15.5045375038783,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2015",17.247490220542,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2016",16.7513017091133,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2017",16.8425559107875,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2018",16.4288145875589,
"ZAF","GFCFSECTOR","GG","PC_GFCF","A","2019",15.1080677922718,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","1995",14.677095532876,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","1996",15.426204570863,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","1997",15.2247705307161,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","1998",13.9566789100042,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","1999",13.3602637597648,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2000",14.2970246110746,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2001",14.7426613335634,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2002",15.115036953893,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2003",14.685407099402,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2004",16.3549363922124,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2005",17.4074060973496,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2006",17.761307651427,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2007",16.3908455554841,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2008",14.3165941647801,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2009",14.4475752632359,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2010",11.0499762953057,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2011",10.6004360171509,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2012",10.163771315545,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2013",9.88167515510466,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2014",10.4236131270098,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2015",10.5101501470514,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2016",10.7878730061394,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2017",11.1795064079923,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2018",11.0321464690724,
"ZAF","GFCFSECTOR","HH","PC_GFCF","A","2019",10.7263063485641,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2003",8.92065684919511,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2004",7.99353367940531,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2005",9.39653822198311,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2006",9.20917839350904,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2007",8.92715191740577,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2008",11.2494624640684,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2009",13.7030095016997,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2010",13.033064457973,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2011",11.4040432078376,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2012",10.1617982712452,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2013",10.6164957884724,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2014",10.8234177109882,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2015",8.67566380608946,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2016",8.33867378136162,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2017",7.71387062092362,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2018",6.96475285753805,
"MEX","GFCFSECTOR","GG","PC_GFCF","A","2019",6.37562400432767,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1978",30.6680945499587,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1979",29.4697062050469,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1980",30.2116300809803,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1981",27.5739334234506,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1982",27.7806875120027,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1983",24.8841755298681,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1984",24.460467785909,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1985",24.9507254311525,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1986",25.2445658657632,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1987",25.6371700562527,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1988",24.0101283293838,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1989",22.0205279671216,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1990",20.4455994860714,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1991",18.0808198439502,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1992",17.4772609453791,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1993",16.655141376888,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1994",18.8443816808057,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1995",19.8646888181823,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1996",20.2990171798013,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1997",19.12007619161,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1998",17.5731715620633,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","1999",18.9495941200435,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2000",21.1151978420276,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2001",23.0788367616828,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2002",22.8620324664405,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2003",23.0040250008181,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2004",24.9944162233053,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2005",24.9554948967482,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2006",24.2529023240163,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2007",22.893910894041,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2008",20.7214695229014,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2009",19.9706111465194,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2010",21.6813122219081,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2011",23.2278083804026,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2012",23.7247451594576,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2013",24.1050020441311,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2014",23.4760958700313,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2015",24.4596466476849,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2016",25.2641381945727,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2017",26.4348077079339,
"NOR","GFCFSECTOR","HH","PC_GFCF","A","2018",24.9446291121936,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","1995",35.1922243195375,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","1996",29.806262881947,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","1997",25.825330738485,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","1998",19.7220914753808,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","1999",18.3782830047759,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2000",20.7592863234758,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2001",23.7148169100941,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2002",24.4451195680529,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2003",26.2825533797986,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2004",26.5304409355819,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2005",22.7932346555019,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2006",19.5489991747213,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2007",21.1277999965896,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2008",22.1734127999077,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2009",22.5846251623652,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2010",19.7587248985245,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2011",15.6760366117111,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2012",15.0195028892802,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2013",14.0170278024661,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2014",13.445249079222,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2015",14.3142265264635,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2016",17.0697173219268,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2017",16.9086660746157,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2018",16.8664128994901,
"HUN","GFCFSECTOR","HH","PC_GFCF","A","2019",16.2246101070807,"E"
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","1992",74.7285376433046,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","1993",76.9476460881096,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","1994",77.0237562834536,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","1995",75.7044086554993,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","1996",74.7592993138937,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","1997",73.038170011434,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","1998",71.4115573719175,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","1999",70.4199715287193,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2000",69.034790473634,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2001",67.1421976145439,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2002",67.268543165057,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2003",63.6293633348158,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2004",65.5779067610781,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2005",64.0054140218968,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2006",65.3319118237162,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2007",67.6276334577162,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2008",69.0475377806597,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2009",67.2342555778862,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2010",67.1407096654415,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2011",64.5384893408779,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2012",64.752735642945,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2013",63.4888197649525,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2014",63.2336576418792,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2015",64.0781494943666,
"CHN","GFCFSECTOR","CORP","PC_GFCF","A","2016",69.0887958589555,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1970",13.6087559106473,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1971",13.7818618572818,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1972",15.5774877934354,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1973",16.9221772664054,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1974",16.8147748566237,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1975",16.9995435536201,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1976",17.3832038908567,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1977",17.4564985175054,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1978",19.0767417369545,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1979",18.8892939191767,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1980",20.4080892749672,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1981",18.2699632938569,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1982",15.9487052582821,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1983",14.8504577482468,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1984",14.4968679455482,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1985",12.6967759675534,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1986",12.0242604343007,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1987",11.6922306891587,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1988",12.2244366973418,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1989",11.8100197137225,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1990",12.271641328337,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1991",12.0870407451459,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1992",10.1231262342481,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1993",9.65480731802258,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1994",8.3223464971638,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1995",8.05023315696931,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1996",8.04750440206448,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1997",8.3581797980538,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1998",8.76377686377152,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","1999",9.15456117640542,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2000",9.35528402201287,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2001",9.48676044829214,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2002",11.2443280977312,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2003",12.526999316473,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2004",13.5905791017013,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2005",13.397888878402,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2006",13.7807111415112,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2007",14.2179527763169,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2008",12.9000792756309,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2009",12.7290750510608,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2010",13.9899441716135,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2011",12.8572198541008,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2012",11.049648408521,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2013",11.5093290692376,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2014",11.3031430265783,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2015",12.9076054734745,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2016",13.8449549163534,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2017",14.4551886914172,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2018",13.5076290355747,
"SWE","GFCFSECTOR","HH","PC_GFCF","A","2019",13.0430958161719,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1970",24.7831305048533,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1971",22.2977970806693,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1972",20.3088560453423,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1973",19.4365309260836,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1974",21.1004277976704,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1975",22.5833386306498,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1976",20.9646044984547,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1977",18.4518102135162,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1978",17.2207295229177,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1979",17.1473679999305,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1980",18.512794450402,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1981",17.9771525400049,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1982",19.1707142931381,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1983",19.5634345851426,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1984",19.0475544865859,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1985",19.9073526813264,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1986",20.5456394494863,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1987",21.3305069017298,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1988",20.6918080798231,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1989",20.5492512931772,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1990",21.5802163466353,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1991",22.3403830656799,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1992",21.4668357191958,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1993",19.8580199615134,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1994",18.73893571574,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1995",18.255336419808,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1996",17.5835769509981,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1997",16.6433611812141,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1998",16.0169423897394,
"USA","GFCFSECTOR","GG","PC_GFCF","A","1999",15.7500281418414,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2000",15.5003907869488,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2001",16.3222467401964,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2002",17.8067350592497,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2003",17.6538115036451,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2004",17.0015026263246,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2005",16.2016894245654,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2006",16.3371566439133,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2007",17.3059126198716,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2008",18.883706793348,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2009",22.2051227646079,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2010",21.9808782517129,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2011",20.5415198135175,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2012",18.4548046011078,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2013",16.9932763118416,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2014",15.882462041882,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2015",15.7199052073167,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2016",15.801985438324,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2017",15.4467771770348,
"USA","GFCFSECTOR","GG","PC_GFCF","A","2018",15.255867965246,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","1995",55.6438019315049,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","1996",57.0113014053708,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","1997",58.0694564091854,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","1998",58.4181367208327,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","1999",58.6722504276057,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2000",56.5810613002654,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2001",55.191347203387,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2002",52.8352316489077,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2003",51.9804234532182,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2004",52.0739448259125,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2005",51.4189287134675,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2006",52.5676711310758,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2007",51.8849243414908,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2008",52.0800888437044,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2009",47.7158058708098,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2010",49.7497133469101,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2011",55.727660293731,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2012",63.510401072038,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2013",69.0267433987813,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2014",70.9446094324715,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2015",69.989491144744,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2016",73.0249740062385,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2017",72.1668541294046,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2018",71.6799317187667,
"ESP","GFCFSECTOR","CORP","PC_GFCF","A","2019",72.4410499417777,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1978",17.64941164327,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1979",16.2087041326344,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1980",17.1308862783966,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1981",16.6538622373066,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1982",15.3188777737042,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1983",14.8617032738691,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1984",14.3514134022098,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1985",14.6632904462086,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1986",15.0348357233185,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1987",16.5961704889658,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1988",18.1701011310644,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1989",19.0133331931868,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1990",21.3689189978392,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1991",23.2770466984977,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1992",24.3514067580942,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1993",20.6099622409554,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1994",19.8937255831693,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1995",19.3503707255178,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1996",18.2369196277275,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1997",18.2774297236566,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1998",17.4052182258551,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","1999",18.4179603985064,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2000",17.2132436855545,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2001",17.3061815039346,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2002",18.7841077334494,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2003",20.6642887529042,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2004",19.3081271153923,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2005",16.9272687712635,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2006",16.8041432805429,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2007",16.0762588290139,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2008",16.933440076692,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2009",19.4982649953969,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2010",19.9683030997485,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2011",18.8085452072627,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2012",17.2860196176866,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2013",18.1886235815387,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2014",19.2792802409159,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2015",20.4822413418702,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2016",20.9423944649288,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2017",21.2355057831334,
"NOR","GFCFSECTOR","GG","PC_GFCF","A","2018",22.6145185352649,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1970",28.5484265449209,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1971",27.8268163880045,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1972",26.6858959879064,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1973",24.434188898723,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1974",23.2908409516779,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1975",22.7520015790577,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1976",21.3726318525981,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1977",22.6397388413581,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1978",23.6659806962117,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1979",22.5421961495749,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1980",23.0249943804338,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1981",24.3576424960177,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1982",23.4550980653431,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1983",22.6374778936328,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1984",21.2329838071319,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1985",19.7368873307211,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1986",19.5622079593386,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1987",18.325577684041,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1988",18.0974596908564,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1989",18.1232321933659,
"SWE","GFCFSECTOR","GG","PC_GFCF","A","1990",17.4304251869312,
